TreeID,X,Y,Elevation,Height_m,CBH_m,MinCrownDia_m,MaxCrownDia_m,rotation,R,G,B,DBH_m,LeanFromVertical,LeanAzimuth,StatusCode
29_1_PSME,411559.03447521,5276822.25576683,0,29.4441798488164,17.6665079092898,4.71106877581062,4.71106877581062,0,71,183,73,0.45,0,0,0
29_2_PSME,411555.444381023,5276823.15087784,0,25.2875596980884,15.172535818853,4.04600955169414,4.04600955169414,0,71,183,73,0.355,0,0,0
29_4_PSME,411554.75260461,5276816.92054113,0,30.250272558853,18.1501635353118,4.84004360941648,4.84004360941648,0,71,183,73,0.47,0,0,0
29_5_PSME,411547.902844451,5276810.42065618,0,28.6997883376185,17.2198730025711,4.59196613401896,4.59196613401896,0,71,183,73,0.432,0,0,0
29_6_PSME,411545.637585626,5276813.99299795,0,30.7629459191477,18.4577675514886,4.92207134706363,4.92207134706363,0,71,183,73,0.483,0,0,0
29_7_PSME,411542.268964599,5276814.19127335,0,27.1089710569974,16.2653826341984,4.33743536911958,4.33743536911958,0,71,183,73,0.395,0,0,0
29_9_PSME,411539.476195034,5276814.36036975,0,25.8458764581511,15.5075258748907,4.13534023330418,4.13534023330418,0,71,183,73,0.367,0,0,0
29_11_PSME,411538.008548791,5276816.47581437,0,18.1296312378103,10.8777787426862,2.90074099804965,2.90074099804965,0,71,183,73,0.22,0,0,0
29_12_PSME,411533.2543,5276811.24735289,0,29.8499154124713,17.9099492474828,4.77598646599541,4.77598646599541,0,71,183,73,0.46,0,0,0
29_14_PSME,411532.541043377,5276815.15194224,0,30.527404288319,18.3164425729914,4.88438468613104,4.88438468613104,0,71,183,73,0.477,0,0,0
29_17_PSME,411527.040315331,5276821.89916424,0,23.794018277369,14.2764109664214,3.80704292437904,3.80704292437904,0,71,183,73,0.324,0,0,0
29_18_PSME,411526.395856727,5276829.25040602,0,32.0642879639888,19.2385727783933,5.13028607423821,5.13028607423821,0,71,183,73,0.517,0,0,0
29_20_PSME,411529.150521484,5276833.9394,0,27.197165751883,16.3182994511298,4.35154652030128,4.35154652030128,0,71,183,73,0.397,0,0,0
29_22_PSME,411534.338967816,5276842.30817521,0,31.1515001832883,18.690900109973,4.98424002932613,4.98424002932613,0,71,183,73,0.493,0,0,0
29_26_PSME,411541.014928541,5276841.35310435,0,20.6093720618196,12.3656232370918,3.29749952989114,3.29749952989114,0,71,183,73,0.263,0,0,0
29_32_PSME,411551.04741436,5276838.86736001,0,22.7881375618566,13.672882537114,3.64610200989706,3.64610200989706,0,71,183,73,0.304,0,0,0
29_34_PSME,411556.711860842,5276835.29655108,0,29.8499154124713,17.9099492474828,4.77598646599541,4.77598646599541,0,71,183,73,0.46,0,0,0
29_36_PSME,411557.722865644,5276830.9822889,0,27.460191536539,16.4761149219234,4.39363064584624,4.39363064584624,0,71,183,73,0.403,0,0,0
29_37_PSME,411551.850182118,5276823.30652496,0,25.9379089372788,15.5627453623673,4.15006542996461,4.15006542996461,0,71,183,73,0.369,0,0,0
29_40_PSME,411546.738195701,5276819.27683312,0,20.4987257145037,12.2992354287022,3.27979611432059,3.27979611432059,0,71,183,73,0.261,0,0,0
29_41_PSME,411542.384016524,5276820.19803393,0,23.2954393575461,13.9772636145277,3.72727029720738,3.72727029720738,0,71,183,73,0.314,0,0,0
29_48_PSME,411532.606341994,5276827.4824204,0,26.5292290640883,15.917537438453,4.24467665025413,4.24467665025413,0,71,183,73,0.382,0,0,0
29_56_PSME,411548.687005702,5276824.58750224,0,22.8903118676494,13.7341871205896,3.6624498988239,3.6624498988239,0,71,183,73,0.306,0,0,0
29_59_PSME,411538.031049347,5276824.25927575,0,26.3938165023987,15.8362899014392,4.22301064038379,4.22301064038379,0,71,183,73,0.379,0,0,0
29_60_PSME,411542.0543,5276826.4894,0,26.9317923752319,16.1590754251391,4.3090867800371,4.3090867800371,0,71,183,73,0.391,0,0,0
29_19_TSHE,411525.623284494,5276832.79667591,0,21.702979871698,13.0217879230188,3.47247677947168,3.47247677947168,0,32,144,158,0.284,0,0,0
29_23_TSHE,411535.56766232,5276836.10623584,0,30.5150806065476,18.3090483639286,4.88241289704762,4.88241289704762,0,32,144,158,0.451,0,0,0
29_30_TSHE,411548.629867202,5276839.97131069,0,21.4587339902391,12.8752403941435,3.43339743843826,3.43339743843826,0,32,144,158,0.28,0,0,0
29_3_TSHE,411554.132717757,5276822.56488417,0,3.476232885317,2.0857397311902,0.55619726165072,0.55619726165072,0,233,37,127,0.038,0,0,1
29_8_PSME,411541.269898315,5276817.52364772,0,25.004373724315,15.002624234589,4.0006997958904,4.0006997958904,0,233,37,127,0.349,0,0,1
29_10_PSME,411535.711187293,5276809.96502645,0,31.6872736848608,19.0123642109165,5.06996378957773,5.06996378957773,0,233,37,127,0.507,0,0,1
29_13_PSME,411534.617034384,5276815.46320028,0,24.2355480038175,14.5413288022905,3.8776876806108,3.8776876806108,0,233,37,127,0.333,0,0,1
29_15_PSME,411529.038410111,5276817.71007141,0,24.4779844955737,14.6867906973442,3.91647751929179,3.91647751929179,0,233,37,127,0.338,0,0,1
29_16_TSHE,411524.764838693,5276825.88563871,0,17.627244871261,10.5763469227566,2.82035917940176,2.82035917940176,0,233,37,127,0.221,0,0,1
29_21_PSME,411533.34007544,5276839.90812909,0,23.3456843124141,14.0074105874485,3.73530948998626,3.73530948998626,0,233,37,127,0.315,0,0,1
29_24_TSHE,411537.129209936,5276840.02097374,0,20.8399489266701,12.5039693560021,3.33439182826722,3.33439182826722,0,233,37,127,0.27,0,0,1
29_25_PSME,411536.889795836,5276840.67875857,0,10.7072940188282,6.42437641129692,1.71316704301251,1.71316704301251,0,233,37,127,0.112,0,0,1
29_28_PSME,411544.988954203,5276843.13265103,0,23.2451071900841,13.9470643140505,3.71921715041346,3.71921715041346,0,233,37,127,0.313,0,0,1
29_29_PSME,411547.337028272,5276837.81824734,0,21.0477109335904,12.6286265601542,3.36763374937446,3.36763374937446,0,233,37,127,0.271,0,0,1
29_31_TSHE,411549.213329241,5276838.40402548,0,28.0270616810251,16.8162370086151,4.48432986896402,4.48432986896402,0,233,37,127,0.399,0,0,1
29_33_PSME,411551.553251095,5276834.45996636,0,26.9317923752319,16.1590754251391,4.3090867800371,4.3090867800371,0,233,37,127,0.391,0,0,1
29_35_TSHE,411552.764913267,5276829.76396309,0,27.8271525082423,16.6962915049454,4.45234440131877,4.45234440131877,0,233,37,127,0.395,0,0,1
29_38_PSME,411552.436561631,5276818.6658047,0,21.4258147946286,12.8554888767772,3.42813036714058,3.42813036714058,0,233,37,127,0.278,0,0,1
29_39_TSHE,411548.879432185,5276818.90932278,0,24.4418321842467,14.665099310548,3.91069314947947,3.91069314947947,0,233,37,127,0.331,0,0,1
29_42_TSHE,411539.244750549,5276819.53552109,0,20.0175606985551,12.0105364191331,3.20280971176882,3.20280971176882,0,233,37,127,0.257,0,0,1
29_43_TSHE,411537.375272787,5276820.50051827,0,18.0376812125179,10.8226087275107,2.88602899400286,2.88602899400286,0,233,37,127,0.227,0,0,1
29_44_TSHE,411535.09038439,5276821.79217961,0,26.6000386151449,15.9600231690869,4.25600617842318,4.25600617842318,0,233,37,127,0.371,0,0,1
29_45_PSME,411532.895221391,5276824.37486009,0,15.2755509915145,9.1653305949087,2.44408815864232,2.44408815864232,0,233,37,127,0.175,0,0,1
29_46_TSHE,411530.757976839,5276822.15314781,0,27.7267148889258,16.6360289333555,4.43627438222813,4.43627438222813,0,233,37,127,0.393,0,0,1
29_47_PSME,411530.356081967,5276826.28520684,0,24.9569091795662,14.9741455077397,3.99310546873059,3.99310546873059,0,233,37,127,0.348,0,0,1
29_49_PSME,411534.841673119,5276831.35437826,0,24.5262312842253,14.7157387705352,3.92419700547605,3.92419700547605,0,233,37,127,0.339,0,0,1
29_50_TSHE,411538.936315793,5276827.20924337,0,24.4976246925742,14.6985748155445,3.91961995081187,3.91961995081187,0,233,37,127,0.332,0,0,1
29_51_TSHE,411541.522422819,5276829.84754036,0,33.1565326632701,19.8939195979621,5.30504522612322,5.30504522612322,0,233,37,127,0.511,0,0,1
29_52_PSME,411545.333039971,5276830.13080964,0,29.8901905871181,17.9341143522709,4.7824304939389,4.7824304939389,0,233,37,127,0.461,0,0,1
29_53_PSME,411549.28993318,5276829.1229551,0,21.5329332105567,12.919759926334,3.44526931368907,3.44526931368907,0,233,37,127,0.28,0,0,1
29_54_PSME,411546.740193304,5276827.92202135,0,15.4752429245027,9.28514575470162,2.47603886792043,2.47603886792043,0,233,37,127,0.178,0,0,1
29_55_PSME,411550.842239906,5276826.94995641,0,18.9611532893283,11.376691973597,3.03378452629253,3.03378452629253,0,233,37,127,0.234,0,0,1
29_57_PSME,411547.142588577,5276823.30988441,0,15.5414870555211,9.32489223331266,2.48663792888338,2.48663792888338,0,233,37,127,0.179,0,0,1
29_58_PSME,411544.577693932,5276823.7833913,0,22.5311095487093,13.5186657292256,3.60497752779349,3.60497752779349,0,233,37,127,0.299,0,0,1
