TreeID,X,Y,Elevation,Height_m,CBH_m,MinCrownDia_m,MaxCrownDia_m,rotation,R,G,B,DBH_m,LeanFromVertical,LeanAzimuth,StatusCode
17_3_PSME,411046.737200098,5276479.51746931,0,28.5739097021353,17.1443458212812,4.57182555234165,4.57182555234165,0,71,183,73,0.429,0,0,0
17_22_PSME,411038.1515,5276454.6408791,0,34.6156540414973,20.7693924248984,5.53850464663957,5.53850464663957,0,71,183,73,0.588,0,0,0
17_32_PSME,411033.082997488,5276464.88065666,0,22.5826985459964,13.5496191275978,3.61323176735942,3.61323176735942,0,71,183,73,0.3,0,0,0
17_34_PSME,411034.8515,5276467.28485,0,25.5214803050102,15.3128881830061,4.08343684880163,4.08343684880163,0,71,183,73,0.36,0,0,0
17_42_PSME,411041.267579209,5276476.25729709,0,30.9966740669939,18.5980044401963,4.95946785071902,4.95946785071902,0,71,183,73,0.489,0,0,0
17_50_PSME,411044.89344821,5276459.3043376,0,28.8668092294107,17.3200855376464,4.61868947670571,4.61868947670571,0,71,183,73,0.436,0,0,0
17_53_PSME,411040.3519888,5276465.22451374,0,29.2392456093303,17.5435473655982,4.67827929749285,4.67827929749285,0,71,183,73,0.445,0,0,0
17_55_PSME,411038.591743868,5276469.78159705,0,29.6071295278182,17.7642777166909,4.73714072445091,4.73714072445091,0,71,183,73,0.454,0,0,0
17_58_PSME,411045.4515,5276467.28485,0,30.1706239889712,18.1023743933827,4.82729983823539,4.82729983823539,0,71,183,73,0.468,0,0,0
17_5_TSHE,411048.027421438,5276480.53681698,0,25.5394063230259,15.3236437938155,4.08630501168414,4.08630501168414,0,32,144,158,0.351,0,0,0
17_7_TSHE,411054.914842562,5276480.31002361,0,27.6259526652756,16.5755715991654,4.4201524264441,4.4201524264441,0,32,144,158,0.391,0,0,0
17_8_TSHE,411051.714848903,5276476.92956153,0,29.4391830097858,17.6635098058715,4.71026928156573,4.71026928156573,0,32,144,158,0.428,0,0,0
17_9_TSHE,411051.361402774,5276471.73828117,0,30.7440887422318,18.4464532453391,4.91905419875709,4.91905419875709,0,32,144,158,0.456,0,0,0
17_10_TSHE,411059.891701815,5276471.69966274,0,33.1565326632701,19.8939195979621,5.30504522612322,5.30504522612322,0,32,144,158,0.511,0,0,0
17_12_TSHE,411061.402517052,5276459.84676859,0,27.7267148889258,16.6360289333555,4.43627438222813,4.43627438222813,0,32,144,158,0.393,0,0,0
17_14_TSHE,411055.476875893,5276456.53395059,0,29.1041643732269,17.4624986239361,4.6566662997163,4.6566662997163,0,32,144,158,0.421,0,0,0
17_18_TSHE,411047.437970297,5276451.10634773,0,25.2141189470208,15.1284713682125,4.03425903152333,4.03425903152333,0,32,144,158,0.345,0,0,0
17_19_TSHE,411043.089339578,5276452.37075606,0,32.0834408047668,19.2500644828601,5.13335052876269,5.13335052876269,0,32,144,158,0.486,0,0,0
17_36_TSHE,411031.393820087,5276471.58271406,0,21.9453943709837,13.1672366225902,3.51126309935739,3.51126309935739,0,32,144,158,0.288,0,0,0
17_38_TSHE,411033.941391105,5276472.65210192,0,30.60688822488,18.364132934928,4.8971021159808,4.8971021159808,0,32,144,158,0.453,0,0,0
17_40_TSHE,411036.541954557,5276476.19439544,0,27.7267148889258,16.6360289333555,4.43627438222813,4.43627438222813,0,32,144,158,0.393,0,0,0
17_47_TSHE,411050.43754862,5276461.54905719,0,31.3316569066857,18.7989941440114,5.01306510506971,5.01306510506971,0,32,144,158,0.469,0,0,0
17_49_TSHE,411046.767172671,5276462.9814786,0,28.0270616810251,16.8162370086151,4.48432986896402,4.48432986896402,0,32,144,158,0.399,0,0,0
17_52_TSHE,411037.63784668,5276460.72841638,0,24.8303320181369,14.8981992108821,3.9728531229019,3.9728531229019,0,32,144,158,0.338,0,0,0
17_1_PSME,411041.219113992,5276479.57659148,0,19.6548498395114,11.7929099037068,3.14477597432182,3.14477597432182,0,233,37,127,0.246,0,0,1
17_2_TSHE,411040.685841213,5276482.87261752,0,32.0397246049376,19.2238347629626,5.12635593679002,5.12635593679002,0,233,37,127,0.485,0,0,1
17_4_TSHE,411047.249389568,5276484.3906266,0,18.6441035023967,11.186462101438,2.98305656038347,2.98305656038347,0,233,37,127,0.236,0,0,1
