TreeID,X,Y,Elevation,Height_m,CBH_m,MinCrownDia_m,MaxCrownDia_m,rotation,R,G,B,DBH_m,LeanFromVertical,LeanAzimuth,StatusCode
31_1_PSME,411187.163126186,5277187.29584241,0,34.0588582339807,20.4353149403884,5.44941731743691,5.44941731743691,0,71,183,73,0.572,0,0,0
31_11_PSME,411212.182111228,5277198.99153389,0,30.1706239889712,18.1023743933827,4.82729983823539,4.82729983823539,0,71,183,73,0.468,0,0,0
31_17_PSME,411214.94735145,5277182.20222003,0,32.4737036449318,19.4842221869591,5.19579258318909,5.19579258318909,0,71,183,73,0.528,0,0,0
31_24_PSME,411193.928728876,5277172.65904049,0,29.5664745997109,17.7398847598265,4.73063593595374,4.73063593595374,0,71,183,73,0.453,0,0,0
31_30_PSME,411193.002944737,5277183.0358138,0,32.1391358002144,19.2834814801286,5.1422617280343,5.1422617280343,0,71,183,73,0.519,0,0,0
31_31_PSME,411191.179877472,5277186.24899297,0,29.8901905871181,17.9341143522709,4.7824304939389,4.7824304939389,0,71,183,73,0.461,0,0,0
31_32_PSME,411189.050964242,5277180.67858268,0,36.2284812813586,21.7370887688152,5.79655700501738,5.79655700501738,0,71,183,73,0.636,0,0,0
31_40_PSME,411207.825904565,5277189.22482414,0,33.8120694028058,20.2872416416835,5.40993110444893,5.40993110444893,0,71,183,73,0.565,0,0,0
31_50_PSME,411205.512731034,5277179.79619075,0,31.5351543327935,18.9210925996761,5.04562469324696,5.04562469324696,0,71,183,73,0.503,0,0,0
31_51_PSME,411200.880789372,5277178.15708797,0,36.4893482665512,21.8936089599307,5.83829572264819,5.83829572264819,0,71,183,73,0.644,0,0,0
31_56_PSME,411201.6543,5277185.51655,0,32.2138009109287,19.3282805465572,5.15420814574859,5.15420814574859,0,71,183,73,0.521,0,0,0
31_2_TSHE,411187.048150891,5277193.61287066,0,26.3907581707272,15.8344549024363,4.22252130731635,4.22252130731635,0,32,144,158,0.367,0,0,0
31_3_TSHE,411189.064535424,5277195.71154033,0,23.246980018334,13.9481880110004,3.71951680293344,3.71951680293344,0,32,144,158,0.31,0,0,0
31_4_TSHE,411191.062355593,5277199.57253498,0,24.7751230283009,14.8650738169805,3.96401968452814,3.96401968452814,0,32,144,158,0.337,0,0,0
31_5_TSHE,411194.023462595,5277197.72844258,0,28.5212879647261,17.1127727788357,4.56340607435618,4.56340607435618,0,32,144,158,0.409,0,0,0
31_6_TSHE,411195.756618675,5277198.76295914,0,29.6290069697957,17.7774041818774,4.74064111516731,4.74064111516731,0,32,144,158,0.432,0,0,0
31_7_TSHE,411199.91912751,5277202.02561346,0,32.5602454351524,19.5361472610914,5.20963926962438,5.20963926962438,0,32,144,158,0.497,0,0,0
