TreeID,X,Y,Elevation,Height_m,CBH_m,MinCrownDia_m,MaxCrownDia_m,rotation,R,G,B,DBH_m,LeanFromVertical,LeanAzimuth,StatusCode
16_5_PSME,411378.966512609,5277026.55299655,0,29.3213867378503,17.5928320427102,4.69142187805605,4.69142187805605,0,71,183,73,0.447,0,0,0
16_50_PSME,411361.199060589,5277030.00663937,0,21.2103679832312,12.7262207899387,3.39365887731699,3.39365887731699,0,71,183,73,0.274,0,0,0
16_52_PSME,411357.372097695,5277034.6973,0,29.6071295278182,17.7642777166909,4.73714072445091,4.73714072445091,0,71,183,73,0.454,0,0,0
16_58_PSME,411363.257442197,5277039.68806949,0,27.5908381480409,16.5545028888245,4.41453410368654,4.41453410368654,0,71,183,73,0.406,0,0,0
16_68_PSME,411363.188761774,5277028.43339587,0,18.2499387667091,10.9499632600255,2.91999020267346,2.91999020267346,0,71,183,73,0.222,0,0,0
16_2_TSHE,411381.588148354,5277034.08698245,0,23.5929655295215,14.1557793177129,3.77487448472344,3.77487448472344,0,32,144,158,0.316,0,0,0
16_3_TSHE,411383.237762497,5277031.49094121,0,27.7769741524556,16.6661844914734,4.4443158643929,4.4443158643929,0,32,144,158,0.394,0,0,0
16_4_TSHE,411381.059435765,5277029.44860181,0,23.3627257147147,14.0176354288288,3.73803611435435,3.73803611435435,0,32,144,158,0.312,0,0,0
16_6_TSHE,411374.324603743,5277022.10049626,0,26.1800723521325,15.7080434112795,4.1888115763412,4.1888115763412,0,32,144,158,0.363,0,0,0
16_8_TSHE,411381.14694349,5277021.28123185,0,22.305633967725,13.383380380635,3.568901434836,3.568901434836,0,32,144,158,0.294,0,0,0
16_9_TSHE,411381.303343001,5277023.78800792,0,20.0815596853719,12.0489358112231,3.2130495496595,3.2130495496595,0,32,144,158,0.258,0,0,0
16_10_TSHE,411378.690906843,5277015.14724568,0,32.5602454351524,19.5361472610914,5.20963926962438,5.20963926962438,0,32,144,158,0.497,0,0,0
16_11_TSHE,411369.0993871,5277015.22180222,0,27.0658698751622,16.2395219250973,4.33053918002595,4.33053918002595,0,32,144,158,0.38,0,0,0
16_17_TSHE,411354.818747372,5277024.3195731,0,27.4234465618752,16.4540679371251,4.38775144990003,4.38775144990003,0,32,144,158,0.387,0,0,0
16_18_TSHE,411353.982586165,5277024.29745528,0,24.8854448311085,14.9312668986651,3.98167117297736,3.98167117297736,0,32,144,158,0.339,0,0,0
16_21_TSHE,411352.361198399,5277035.88954862,0,25.861370213375,15.516822128025,4.13781923414,4.13781923414,0,32,144,158,0.357,0,0,0
16_24_TSHE,411360.478561417,5277044.9170546,0,21.5199684586093,12.9119810751656,3.44319495337749,3.44319495337749,0,32,144,158,0.281,0,0,0
16_25_TSHE,411365.874133717,5277043.43698305,0,28.1761557936276,16.9056934761766,4.50818492698042,4.50818492698042,0,32,144,158,0.402,0,0,0
16_26_TSHE,411368.504708108,5277044.52564665,0,20.3996948691066,12.239816921464,3.26395117905706,3.26395117905706,0,32,144,158,0.263,0,0,0
16_29_TSHE,411374.884701993,5277040.28075411,0,18.1733914472651,10.9040348683591,2.90774263156242,2.90774263156242,0,32,144,158,0.229,0,0,0
16_31_TSHE,411378.868701845,5277037.80951363,0,28.5702812086324,17.1421687251794,4.57124499338118,4.57124499338118,0,32,144,158,0.41,0,0,0
16_33_TSHE,411374.991337016,5277035.5672836,0,24.8303320181369,14.8981992108821,3.9728531229019,3.9728531229019,0,32,144,158,0.338,0,0,0
16_36_TSHE,411377.165831727,5277030.7640434,0,26.1271792646668,15.6763075588001,4.18034868234669,4.18034868234669,0,32,144,158,0.362,0,0,0
16_37_TSHE,411374.571454271,5277027.53176276,0,28.6680364709484,17.200821882569,4.58688583535174,4.58688583535174,0,32,144,158,0.412,0,0,0
16_39_TSHE,411371.672237368,5277027.44942862,0,21.0888788010626,12.6533272806376,3.37422060817002,3.37422060817002,0,32,144,158,0.274,0,0,0
16_42_TSHE,411367.970955772,5277020.35241705,0,23.1308135246454,13.8784881147872,3.70093016394326,3.70093016394326,0,32,144,158,0.308,0,0,0
16_44_TSHE,411366.538996201,5277024.49722636,0,19.7603115837619,11.8561869502571,3.1616498534019,3.1616498534019,0,32,144,158,0.253,0,0,0
16_45_TSHE,411361.471637797,5277024.71697114,0,30.6526896613781,18.3916137968269,4.9044303458205,4.9044303458205,0,32,144,158,0.454,0,0,0
16_46_TSHE,411359.225052701,5277021.39943888,0,23.6502666924793,14.1901600154876,3.78404267079669,3.78404267079669,0,32,144,158,0.317,0,0,0
