TreeID,X,Y,Elevation,Height_m,CBH_m,MinCrownDia_m,MaxCrownDia_m,rotation,R,G,B,DBH_m,LeanFromVertical,LeanAzimuth,StatusCode
25_13_PSME,397925.772304068,5278965.48171412,0,19.9954182137826,11.9972509282696,3.19926691420522,3.19926691420522,0,71,183,73,0.252,0,0,0
25_14_PSME,397934.543382253,5278968.35119072,0,33.1682462628684,19.900947757721,5.30691940205894,5.30691940205894,0,71,183,73,0.547,0,0,0
25_16_PSME,397949.953479992,5278972.80869557,0,26.2122967870593,15.7273780722356,4.19396748592949,4.19396748592949,0,71,183,73,0.375,0,0,0
25_19_PSME,397952.989139889,5278949.77612142,0,14.4619877375548,8.67719264253288,2.31391803800877,2.31391803800877,0,71,183,73,0.163,0,0,0
25_20_PSME,397945.419120128,5278948.31325792,0,22.115039674512,13.2690238047072,3.53840634792192,3.53840634792192,0,71,183,73,0.291,0,0,0
25_21_PSME,397939.571905788,5278947.06245549,0,21.6396526955505,12.9837916173303,3.46234443128808,3.46234443128808,0,71,183,73,0.282,0,0,0
25_28_PSME,397944.698764163,5278955.36805045,0,23.4459139053912,14.0675483432347,3.75134622486259,3.75134622486259,0,71,183,73,0.317,0,0,0
25_1_TSHE,397949.879741338,5278947.15933534,0,29.4391830097858,17.6635098058715,4.71026928156573,4.71026928156573,0,32,144,158,0.428,0,0,0
25_2_TSHE,397946.556112246,5278945.6358554,0,19.824812641426,11.8948875848556,3.17197002262816,3.17197002262816,0,32,144,158,0.254,0,0,0
25_4_TSHE,397942.911708529,5278943.43839137,0,24.1050009428706,14.4630005657224,3.8568001508593,3.8568001508593,0,32,144,158,0.325,0,0,0
25_6_TSHE,397933.530016593,5278942.6078877,0,24.4418321842467,14.665099310548,3.91069314947947,3.91069314947947,0,32,144,158,0.331,0,0,0
25_9_TSHE,397928.401962453,5278955.01775237,0,19.5010380619808,11.7006228371885,3.12016608991693,3.12016608991693,0,32,144,158,0.249,0,0,0
25_10_TSHE,397926.775260424,5278958.78582176,0,23.8784461294826,14.3270676776896,3.82055138071722,3.82055138071722,0,32,144,158,0.321,0,0,0
25_22_TSHE,397936.085161992,5278950.21741836,0,25.4854242472574,15.2912545483544,4.07766787956118,4.07766787956118,0,32,144,158,0.35,0,0,0
25_3_TSHE,397947.557070839,5278943.006313,0,13.310635263657,7.9863811581942,2.12970164218512,2.12970164218512,0,233,37,127,0.162,0,0,1
25_5_THPL,397942.679566245,5278941.46844171,0,10.5913396960265,6.3548038176159,1.69461435136424,1.69461435136424,0,233,37,127,0.15,0,0,1
25_7_TSHE,397929.407315877,5278949.37062359,0,6.03574645567843,3.62144787340706,0.965719432908549,0.965719432908549,0,233,37,127,0.075,0,0,1
25_8_THPL,397929.331844919,5278949.30501769,0,16.1055398249514,9.66332389497084,2.57688637199222,2.57688637199222,0,233,37,127,0.249,0,0,1
25_11_TSHE,397922.739081723,5278957.04765565,0,20.2091845134444,12.1255107080666,3.2334695221511,3.2334695221511,0,233,37,127,0.26,0,0,1
25_12_THPL,397923.284163508,5278962.7165066,0,24.4135197080507,14.6481118248304,3.90616315328811,3.90616315328811,0,233,37,127,0.443,0,0,1
25_15_TSHE,397943.59276629,5278967.98461231,0,25.1595768487307,15.0957461092384,4.02553229579691,4.02553229579691,0,233,37,127,0.344,0,0,1
25_17_TSHE,397957.430620879,5278957.33471171,0,29.0077756371451,17.4046653822871,4.64124410194322,4.64124410194322,0,233,37,127,0.419,0,0,1
25_18_TSHE,397956.046105125,5278953.33306279,0,7.50383452018961,4.50230071211377,1.20061352323034,1.20061352323034,0,233,37,127,0.092,0,0,1
25_23_PSME,397933.818828904,5278949.07847258,0,12.4643769899002,7.47862619394012,1.99430031838403,1.99430031838403,0,233,37,127,0.135,0,0,1
25_24_PSME,397932.760760832,5278951.34296083,0,18.4890164339568,11.0934098603741,2.95824262943309,2.95824262943309,0,233,37,127,0.226,0,0,1
25_25_TSHE,397946.372275249,5278958.4437546,0,24.1613882314493,14.4968329388696,3.86582211703189,3.86582211703189,0,233,37,127,0.326,0,0,1
25_27_THPL,397951.10061124,5278954.93995117,0,22.5500015264983,13.530000915899,3.60800024423973,3.60800024423973,0,233,37,127,0.394,0,0,1
25_29_THPL,397939.97325,5278958.55545,0,20.7136882185473,12.4282129311284,3.31419011496757,3.31419011496757,0,233,37,127,0.349,0,0,1
