TreeID,X,Y,Elevation,Height_m,CBH_m,MinCrownDia_m,MaxCrownDia_m,rotation,R,G,B,DBH_m,LeanFromVertical,LeanAzimuth,StatusCode
26_18_PSME,411046.258894866,5276869.48972399,0,31.9516714764524,19.1710028858714,5.11226743623238,5.11226743623238,0,71,183,73,0.514,0,0,0
26_21_PSME,411048.101534578,5276861.64822116,0,24.138006741977,14.4828040451862,3.86208107871632,3.86208107871632,0,71,183,73,0.331,0,0,0
26_22_PSME,411048.125676048,5276864.01494567,0,28.8251410431465,17.2950846258879,4.61202256690344,4.61202256690344,0,71,183,73,0.435,0,0,0
26_26_PSME,411039.231849179,5276853.4758602,0,25.1463082339659,15.0877849403795,4.02340931743454,4.02340931743454,0,71,183,73,0.352,0,0,0
26_27_PSME,411036.298542878,5276854.184166,0,30.9966740669939,18.5980044401963,4.95946785071902,4.95946785071902,0,71,183,73,0.489,0,0,0
26_28_PSME,411035.399979424,5276850.88073703,0,30.3693538739879,18.2216123243927,4.85909661983806,4.85909661983806,0,71,183,73,0.473,0,0,0
26_31_PSME,411030.79898619,5276851.42749283,0,26.0296551957178,15.6177931174307,4.16474483131485,4.16474483131485,0,71,183,73,0.371,0,0,0
26_43_PSME,411023.290920525,5276866.14668515,0,36.064325248925,21.638595149355,5.770292039828,5.770292039828,0,71,183,73,0.631,0,0,0
26_55_PSME,411039.255940034,5276869.34104908,0,23.1946874773278,13.9168124863967,3.71114999637245,3.71114999637245,0,71,183,73,0.312,0,0,0
26_57_PSME,411037.25017011,5276860.78291332,0,30.2104744758754,18.1262846855252,4.83367591614006,4.83367591614006,0,71,183,73,0.469,0,0,0
26_58_PSME,411035.695417917,5276857.57147084,0,23.6949845831441,14.2169907498865,3.79119753330306,3.79119753330306,0,71,183,73,0.322,0,0,0
26_59_PSME,411032.464082274,5276855.91726211,0,28.7834149495011,17.2700489697007,4.60534639192018,4.60534639192018,0,71,183,73,0.434,0,0,0
26_61_PSME,411027.880502513,5276858.14841255,0,27.5908381480409,16.5545028888245,4.41453410368654,4.41453410368654,0,71,183,73,0.406,0,0,0
26_8_TSHE,411020.082995416,5276868.68218704,0,26.0211252019049,15.6126751211429,4.16338003230478,4.16338003230478,0,32,144,158,0.36,0,0,0
26_9_TSHE,411021.256152759,5276875.19158562,0,25.861370213375,15.516822128025,4.13781923414,4.13781923414,0,32,144,158,0.357,0,0,0
26_10_TSHE,411023.951440777,5276877.40568769,0,21.2743333239091,12.7645999943455,3.40389333182546,3.40389333182546,0,32,144,158,0.277,0,0,0
26_11_TSHE,411025.253808331,5276873.66314069,0,28.0768391097712,16.8461034658627,4.49229425756339,4.49229425756339,0,32,144,158,0.4,0,0,0
26_13_TSHE,411030.049365593,5276880.57883245,0,28.9110863285698,17.3466517971419,4.62577381257117,4.62577381257117,0,32,144,158,0.417,0,0,0
26_14_TSHE,411034.670001131,5276878.62786199,0,26.8079308895223,16.0847585337134,4.28926894232357,4.28926894232357,0,32,144,158,0.375,0,0,0
26_16_TSHE,411038.284271626,5276875.46319202,0,26.6000386151449,15.9600231690869,4.25600617842318,4.25600617842318,0,32,144,158,0.371,0,0,0
26_17_TSHE,411041.820194407,5276877.77598498,0,28.5212879647261,17.1127727788357,4.56340607435618,4.56340607435618,0,32,144,158,0.409,0,0,0
26_20_TSHE,411040.780885204,5276865.40438732,0,20.2091845134444,12.1255107080666,3.2334695221511,3.2334695221511,0,32,144,158,0.26,0,0,0
26_25_TSHE,411042.335818065,5276851.3837959,0,28.4722173423941,17.0833304054365,4.55555477478306,4.55555477478306,0,32,144,158,0.408,0,0,0
26_37_TSHE,411021.458943147,5276852.87008555,0,29.4867482847575,17.6920489708545,4.7178797255612,4.7178797255612,0,32,144,158,0.429,0,0,0
26_38_TSHE,411021.248070241,5276857.23879548,0,25.9679636711049,15.5807782026629,4.15487418737678,4.15487418737678,0,32,144,158,0.359,0,0,0
26_39_TSHE,411029.109742232,5276875.73465459,0,22.5435728772242,13.5261437263345,3.60697166035587,3.60697166035587,0,32,144,158,0.298,0,0,0
26_47_TSHE,411026.373413185,5276869.30485089,0,29.5342405632889,17.7205443379733,4.72547849012622,4.72547849012622,0,32,144,158,0.43,0,0,0
