TreeID,X,Y,Elevation,Height_m,CBH_m,MinCrownDia_m,MaxCrownDia_m,rotation,R,G,B,DBH_m,LeanFromVertical,LeanAzimuth,StatusCode
10_2_PSME,412561.867661296,5281441.03050475,0,28.0650382666222,16.8390229599733,4.49040612265955,4.49040612265955,0,71,183,73,0.417,0,0,0
10_5_PSME,412543.57213811,5281442.37193811,0,28.6578874660674,17.1947324796404,4.58526199457078,4.58526199457078,0,71,183,73,0.431,0,0,0
10_12_PSME,412543.464605404,5281465.0193736,0,28.7416307730709,17.2449784638425,4.59866092369134,4.59866092369134,0,71,183,73,0.433,0,0,0
10_17_PSME,412553.462416124,5281470.94607222,0,28.7416307730709,17.2449784638425,4.59866092369134,4.59866092369134,0,71,183,73,0.433,0,0,0
10_19_PSME,412559.566906486,5281469.13100863,0,27.2411651820171,16.3446991092103,4.35858642912274,4.35858642912274,0,71,183,73,0.398,0,0,0
10_22_PSME,412566.312257899,5281464.00924604,0,19.2522681371215,11.5513608822729,3.08036290193944,3.08036290193944,0,71,183,73,0.239,0,0,0
10_24_PSME,412566.084684368,5281460.05083929,0,24.2841966156306,14.5705179693784,3.8854714585009,3.8854714585009,0,71,183,73,0.334,0,0,0
10_27_PSME,412565.142080687,5281455.43093101,0,31.0354545646085,18.6212727387651,4.96567273033736,4.96567273033736,0,71,183,73,0.49,0,0,0
10_29_PSME,412567.173496284,5281449.69554418,0,25.8919285973111,15.5351571583867,4.14270857556978,4.14270857556978,0,71,183,73,0.368,0,0,0
10_38_PSME,412552.648408855,5281445.00334006,0,17.3347623479032,10.4008574087419,2.77356197566451,2.77356197566451,0,71,183,73,0.207,0,0,0
10_39_PSME,412551.701702373,5281442.46791245,0,23.5956124060891,14.1573674436535,3.77529798497426,3.77529798497426,0,71,183,73,0.32,0,0,0
10_42_PSME,412544.526904123,5281450.14017037,0,28.1077763197158,16.8646657918295,4.49724421115453,4.49724421115453,0,71,183,73,0.418,0,0,0
10_49_PSME,412558.464357063,5281465.28596184,0,22.9412639505388,13.7647583703233,3.67060223208621,3.67060223208621,0,71,183,73,0.307,0,0,0
10_50_PSME,412558.93058988,5281463.65507839,0,19.0779602230652,11.4467761338391,3.05247363569043,3.05247363569043,0,71,183,73,0.236,0,0,0
10_51_PSME,412555.330152513,5281459.23840802,0,30.7238157384132,18.4342894430479,4.91581051814611,4.91581051814611,0,71,183,73,0.482,0,0,0
10_54_PSME,412561.088184015,5281446.55309784,0,24.3327642769577,14.5996585661746,3.89324228431323,3.89324228431323,0,71,183,73,0.335,0,0,0
10_58_PSME,412552.65314489,5281450.47952523,0,24.0891134943288,14.4534680965973,3.85425815909261,3.85425815909261,0,71,183,73,0.33,0,0,0
10_61_PSME,412545.981821323,5281458.55442281,0,22.9921264499216,13.795275869953,3.67874023198746,3.67874023198746,0,71,183,73,0.308,0,0,0
10_63_PSME,412554.223499066,5281456.43251262,0,28.6997883376185,17.2198730025711,4.59196613401896,4.59196613401896,0,71,183,73,0.432,0,0,0
10_66_PSME,412555.2394,5281454.0392,0,27.1531011139694,16.2918606683816,4.3444961782351,4.3444961782351,0,71,183,73,0.396,0,0,0
